"","timestamp","extractors_first_name","extractors_last_name","preprint_doi","submitting_corresponding_author_first_and_second_name","submitting_corresponding_author_last_name","submitting_author_country","submitting_author_first_publication_year","taxa_being_studied","comments_on_preprint","type_of_preprint","data_link_preprint","code_link_preprint","number_of_citations_preprint","pci_recommendation_preprint","publication_doi","publication_journal","publication_date","publication_title_changed","number_of_citations_article","data_link_article","code_link_article","preprint_comments","publication_comments"
"763",2023-10-24 22:16:14,"Shreya","Dimri","https://doi.org/10.32942/osf.io/eqyr5","Gordon F.","Custer","United States of America (the)",2020,"Opinion piece: Student perception towards R","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1002/nse2.20073","Natural Sciences Education",2021-09-28,"Yes",2,"none","none",NA,NA
"764",2023-10-24 22:58:39,"Quentin","Corbel","https://doi.org/10.32942/osf.io/m4st9","Eli","Strauss","Germany",2010,"Invertebrates, Vertebrates","No","Reviews and Meta-analyses","NA","NA",0,"No","https://doi.org/10.1098/rspb.2022.0500","Proceedings of the Royal Society B",2022-05-04,"Yes",9,"NA","NA",NA,NA
"765",2023-10-24 23:11:26,"Matthieu","Paquet","https://doi.org/10.32942/osf.io/euza8","Maxwell Jenner","Farrell","Canada",2013,"Microorganisms, Invertebrates, Vertebrates","No","Reviews and Meta-analyses","https://github.com/DiseaseMacroecology/ghost-host","https://github.com/DiseaseMacroecology/ghost-host",999,"No","https://doi.org/10.1098/rstb.2020.0351","Philosophical Transactions of the Royal Society B",2021-09-20,"No",17,"https://figshare.com/articles/dataset/Data_Code_Ghost_of_hosts_past/14573787","https://figshare.com/articles/dataset/Data_Code_Ghost_of_hosts_past/14573787",NA,"the link to github is also provided in the published paper  (https://github.com/DiseaseMacroecology/ghost-host)"
"766",2023-10-24 23:36:34,"Matthieu","Paquet","https://doi.org/10.32942/osf.io/6v54p","Yong Zhi","Foo","Australia",2010,"Plants, Algi, Fungi, Microorganisms, Invertebrates, Vertebrates","No","Methods paper","NA","NA",999,"No","https://doi.org/10.1111/2041-210X.13654","Methods in Ecology and Evolution",2021-06-04,"No",46,"NA","NA",NA,NA
"767",2023-10-24 23:49:24,"Matthieu","Paquet","https://doi.org/10.32942/osf.io/6be84","Jorad","de Vries","Switzerland",2017,"Plants","No","Opinion","NA","NA",999,"No","https://doi.org/10.1093/insilicoplants/diab029","in silico Plants",2021-08-27,"No",2,"NA","NA",NA,NA
"768",2023-10-25 00:03:36,"Matthieu","Paquet","https://doi.org/10.32942/osf.io/fxwbr","Robert","Boyd","United States of America",1972,"Vertebrates","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1002/evan.21944","Evolutionary Anthropology",2022-04-29,"No",38,"NA","NA",NA,NA
"769",2023-10-25 00:09:34,"Shreya","Dimri","https://doi.org/10.32942/osf.io/h298r","Elizabeth A.","Law","Germany",2006,"Biodiveristy and land-use","No","Research Article (new empirical work)","https://osf.io/5ejcq/","https://osf.io/5ejcq/",0,"No","https://doi.org/10.1016/j.biocon.2021.109310","Biological Conservation",2021-09-09,"No",21,"http://10.0.68.197/OSF.IO/5EJCQ","http://10.0.68.197/OSF.IO/5EJCQ",NA,"The data and code link on published article is broken and does not open."
"770",2023-10-25 00:24:46,"Shreya","Dimri","https://doi.org/10.32942/osf.io/5tsb8","Lucio","Vinicius","Switzerland",2001,"Vertebrates, Humans","No","Opinion","NA","NA",0,"No","https://doi.org/10.1098/rstb.2020.0317","Philosophical Transactions of The Royal Society B",2021-12-13,"No",39,"NA","NA",NA,NA
"771",2023-10-25 00:32:56,"Shreya","Dimri","https://doi.org/10.32942/osf.io/fnzr7","Ben R.","Hopkins","United States of America (the)",2015,"Invertebrates","No","Opinion","NA","NA",0,"No","https://doi.org/10.1016/j.gde.2021.02.011","Current Opinion in Genetics & Development",2021-04-11,"No",37,"NA","NA",NA,NA
"772",2023-10-25 00:49:55,"Shreya","Dimri","https://doi.org/10.32942/osf.io/gnzh7","Shaun S","Killen","United Kingdom of Great Britain and Northern Ireland (the)",2003,"Vertebrates","No","Research Article (new empirical work)","https://doi.org/10.17632/fky5n2nt9x.1","none",0,"No","https://doi.org/10.1242/jeb.242522","Journal of Experimental Biology",2021-09-14,"No",49,"https://doi.org/10.17632/fky5n2nt9x.3","https://doi.org/10.17632/fky5n2nt9x.3.","Type of article: I have marked it as a research article since they also conduct a review. However, it is a reporting guideline which is not a category in the list",NA
"773",2023-10-25 01:38:02,"Birgit","Szabo","https://doi.org/10.32942/osf.io/6jx9e","Maria","Moiron","Germany",2015,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1093/evlett/qrad014","Evolution Letters",2023-05-03,"No",0,"https://doi.org/10.5061/dryad.8kprr4xqj","none",NA,NA
"774",2023-10-25 01:45:41,"Birgit","Szabo","https://doi.org/10.32942/osf.io/ex6w2","Diego","Ellis-Soto","United States of America (the)",2017,"Vertebrates","No","Research Article (new empirical work)","none","none",3,"No","https://doi.org/10.1038/s41562-023-01688-5","Nature Human Behaviour",2023-09-07,"Yes",1,"https://doi.org/10.5281/zenodo.8052525","https://doi.org/10.5281/zenodo.8052525",NA,NA
"775",2023-10-25 01:53:36,"Birgit","Szabo","https://doi.org/10.32942/osf.io/j2yev","Layna","Droz","Spain",2018,"Vertebrates","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1016/j.endeavour.2022.100814","Endeavour",2022-06-10,"No",3,"NA","NA",NA,NA
"776",2023-10-25 02:02:52,"Birgit","Szabo","https://doi.org/10.32942/osf.io/8pfjh","Nicolas Louis","Brualla","China",2015,"Vertebrates","No","Reviews and Meta-analyses","NA","NA",0,"No","https://doi.org/10.1007/s10914-022-09647-z","Journal of Mammalian Evolution",2023-01-03,"No",2,"NA","NA",NA,NA
"777",2023-10-25 03:12:21,"Jack","Brand","https://doi.org/10.32942/osf.io/eq2af","Alexandra M","Sparks","United Kingdom of Great Britain and Northern Ireland (the)",0,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1111/mec.15804","Molecular Ecology",2021-02-15,"No",33,"https://doi.org/10.5061/dryad.vt4b8gtr1","https://github.com/Seychelle-Warbler-Project/Sparks_2021_MolEcol","NA","NA"
"778",2023-10-25 03:53:29,"April Robin","Martinig","https://doi.org/10.32942/osf.io/dpef4","Denis","Reale","Canada",1994,"NA","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.1007/s11192-019-03340-4","Scientometrics",2020-01-17,"Yes",14,"none","none",NA,NA
"779",2023-10-25 03:59:21,"April Robin","Martinig","https://doi.org/10.32942/osf.io/v5d6m","Dominika","Wloch-Salamon","Poland",2001,"Microorganisms","No","Research Article (new empirical work)","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA","Statement by authors: ""Data for this study are available at: to be completed after manuscript is accepted for publication""",NA
"780",2023-10-25 04:07:21,"April Robin","Martinig","https://doi.org/10.32942/osf.io/tkxj2","Amy","Zanne","United States of America (the)",1999,"Fungi","No","Opinion","NA","NA",999,"No","https://doi.org/10.1016/j.funeco.2019.100902","Fungal Ecology",2020-06-20,"No",10,"NA","NA",NA,NA
"781",2023-10-25 04:12:16,"April Robin","Martinig","https://doi.org/10.32942/osf.io/a7f6g","Amy","Zanne","United States of America (the)",1999,"Fungi","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1111/brv.12570","Biological Reviews",2019-11-25,"No",183,"NA","NA",NA,NA
"782",2023-10-25 05:22:08,"Gavin","Hossack","https://doi.org/10.32942/osf.io/kj7fu","Jakub","Nowosad","Poland",2014,"The paper describes an R package for use with landscape ecology geographic data","No","Methods paper","https://github.com/Nowosad/motif-examples","https://github.com/Nowosad/motif-examples",999,"No","https://doi.org/10.1007/s10980-020-01135-0","Landscape Ecology",2020-10-14,"No",14,"https://github.com/Nowosad/motif-examples","https://github.com/Nowosad/motif-examples",NA,"To show how the new R package can be used, the paper uses data and code from case studies and I have provided links to those. For code from the actual package itself, you would use this link:
https://nowosad.github.io/motif/"
"783",2023-10-25 05:48:29,"Gavin","Hossack","https://doi.org/10.32942/osf.io/84ydq","Stefano","Brighenti","Italy",0,"Plants, Microorganisms, Invertebrates, Vertebrates","No","Opinion","NA","NA",999,"No","https://doi.org/10.1111/gcb.15510","Global Change Biology",2021-01-21,"No",48,"NA","NA",NA,NA
"784",2023-10-25 06:02:16,"Gavin","Hossack","https://doi.org/10.32942/osf.io/8qavw","Anni","Hämäläinen","Canada",2012,"Invertebrates, Vertebrates","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1111/eth.13098","Ethology",2020-10-13,"No",23,"NA","NA",NA,NA
"785",2023-10-25 06:25:25,"Gavin","Hossack","https://doi.org/10.32942/osf.io/t9cvp","Jessica A.","Haines","Canada",2011,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1016/j.anbehav.2020.06.013","Animal Behaviour",2020-09-01,"No",9,"none","none",NA,NA
"786",2023-10-25 06:51:03,"Gavin","Hossack","https://doi.org/10.32942/osf.io/3q5v2","Ben","Sparrow","Australia",2016,"It's a review of methods for surveillance and ecosystem monitoring","No","Reviews and Meta-analyses","NA","NA",4,"No","https://doi.org/10.1111/brv.12636","Biological Reviews",2020-07-09,"No",48,"NA","NA",NA,NA
"787",2023-10-25 08:44:04,"Shinichi","Nakagawa","https://doi.org/10.32942/osf.io/7mqs8","Connor T.","Panter","United Kingdom of Great Britain and Northern Ireland (the)",2022,"Vertebrates","No","Research Article (new empirical work)","https://github.com/ConnorPanter","https://github.com/ConnorPanter",999,"No","https://doi.org/10.1098/rsos.220779","Royal Society Open Science",2022-10-19,"Yes",1,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.37pvmcvpj","https://zenodo.org/records/7100838","The link for the github repo provided but does not seem to work",NA
"788",2023-10-25 08:51:42,"April Robin","Martinig","https://doi.org/10.32942/osf.io/bnugw","Rose","O'Dea","Australia",2014,"NA","No","Review or methods paper","https://osf.io/v3qax/files/osfstorage","https://osf.io/v3qax/files/osfstorage",999,"No","https://doi.org/10.1111/2041-210X.13755","Methods in Ecology and Evolution",2021-11-01,"No",32,"http://doi.org/10.17605/OSF.IO/V3QAX","http://doi.org/10.17605/OSF.IO/V3QAX",NA,NA
"789",2023-10-25 08:52:30,"Shinichi","Nakagawa","https://doi.org/10.32942/osf.io/rhvey","Rob James","Boyd","United Kingdom of Great Britain and Northern Ireland (the",2018,"method paper","No","Methods paper","NA","NA",999,"No","https://doi.org/10.1111/2041-210X.13857","Methods in Ecology and Evolution",2022-03-28,"No",19,"NA","NA","It is a reporting guideline (I coded as a method paper)","It is a reporting guideline (I coded as a method paper)"
"790",2023-10-25 08:52:47,"Daniel","Noble","https://doi.org/10.32942/osf.io/4gd2n","Kenta","Uchida","United States of America",2016,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1111/jzo.13032","Journal of Zoology",2022-10-22,"No",1,"https://osf.io/2dcqs/","https://osf.io/2dcqs/","Note that data and code indicated to be on OSF in preprint, but not publication. Checked OSF and found it.","Note that code and data for published version are not indicated with the publication, nor are they cross-referenced within the text."
"791",2023-10-25 09:01:06,"Shinichi","Nakagawa","https://doi.org/10.32942/osf.io/nxdaw","Kévin","Tougeron","Belgium",2015,"Microorganisms, Invertebrates","No","Reviews and Meta-analyses","https://zenodo.org/records/5714555","none",999,"No","https://doi.org/10.1098/rspb.2021.2660","Proceedings of the Royal Society B",2022-03-30,"No",5,"https://zenodo.org/records/5714555","none","data but no code","data but no code"
"792",2023-10-25 09:01:21,"April Robin","Martinig","https://doi.org/10.32942/osf.io/t6beh","Dieter","Lukas","Germany",2003,"Vertebrates","No","Research Article (new empirical work)","https://knb.ecoinformatics.org/view/doi:10.5063/F1W66J48","none",0,"Yes","https://doi.org/10.26451/abc.09.01.04.2022","Animal Behavior and Cognition",2022-02-01,"No",6,"https://github.com/corinalogan/grackles/blob/master/Files/Preregistrations/gdispersal_manuscript.Rmd","https://github.com/corinalogan/grackles/blob/master/Files/Preregistrations/gdispersal_manuscript.Rmd",NA,"No specific date for publication. Used volume/issue date."
"793",2023-10-25 10:13:22,"Daniel","Noble","https://doi.org/10.32942/osf.io/xkj6n","Frank","Melzner","Germany",2005,"Invertebrates, Vertebrates, Focuses on marine organisms, but specifically animals at the cellular level","No","Opinion","NA","NA",2,"No","https://doi.org/10.1371/journal.pbio.3001641","PLoS Biology",2022-05-12,"Yes",4,"NA","NA","Preprint and published version not linked up as title has changed for preprint.","Preprint and published version not linked up as title has changed for preprint. Citations to publication are distinct from preprint, so paper has been cited a total of 6 times"
"794",2023-10-25 11:36:39,"Daniel","Noble","https://doi.org/10.32942/osf.io/f5whn","Valerio","Sbragaglia","Spain",2011,"Vertebrates","No","Reviews and Meta-analyses","none","none",8,"No","https://doi.org/10.1007/s11160-023-09790-7","Reviews in Fish Biology and Fisheries",2023-08-21,"Yes",0,"none","none",NA,NA
"795",2023-10-25 11:55:57,"Kristoffer","Wild","https://doi.org/10.32942/osf.io/esztp","Birgit","Szabo","Australia",2012,"Vertebrates","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.1111/brv.12658","Biological Reviews",2020-10-19,"Yes",36,"none","none",NA,NA
"796",2023-10-25 12:05:19,"Kristoffer","Wild","https://doi.org/10.32942/osf.io/hs38a","Jon","Brommer","Finland",1998,"Multivariate mixed models","No","Methods paper","NA","NA",8,"No","NA","NA",NA,NA,NA,"NULL",NA,NA,NA
"797",2023-10-25 12:07:35,"Daniel","Noble","https://doi.org/10.32942/osf.io/9pz6m","Chiara","De Gregorio","Italy",2017,"Vertebrates","No","Reviews and Meta-analyses","none","NA",0,"No","https://doi.org/10.1080/03949370.2021.2015451","Ethology Ecology and Evolution",2022-01-19,"No",0,"https://figshare.com/articles/dataset/Notes_on_a_tree_reframing_the_relevance_of_primate_choruses_duets_and_solo_songs/18725864","NA","Review paper, but not systematic review. But, collects data from studies they find stating ""We  reported  the  detailed information we found (see Supplementary Material), either at the mating system level (e.g.,monogamy, polygyny) or social system level (e.g.,pair living, multi-females). However, many data are missing as singing primates are extremely challenging to study."" Says data in supplement, but not on preprint","Data in supplement: https://figshare.com/articles/dataset/Notes_on_a_tree_reframing_the_relevance_of_primate_choruses_duets_and_solo_songs/18725864, but doesn't appear to be code, but may not have needed code to present results as mainly summary"
"798",2023-10-25 12:13:41,"Kristoffer","Wild","https://ecoevorxiv.org/repository/view/4409/","Ben","Sparrow","Australia",2014,"Plants","No","Report","NA","NA",1,"No","NA","NA",NA,NA,NA,"NULL",NA,"Author has government documents that were published in 2006 and cited. I went off the year of their first journal article in Google Scholar.",NA
"799",2023-10-25 12:20:26,"Daniel","Noble","https://doi.org/10.32942/osf.io/z9skm","Kelly","Jones","United States of America",2007,"Policy around Wildfire. No clear taxa","No","Research Article (new empirical work)","https://doi.org/10.32942/osf.io/z9skm","none",2,"No","https://doi.org/10.1016/j.forpol.2021.102661","Forest Policy and Economics",2021-12-08,"Yes",10,"https://doi.org/10.1016/j.forpol.2021.102661","none","Note that different type of paper in terms of data etc. Data uses for models are given in Appendix A of preprint paper. No code, but unclear if relevant. Seems unlikely so put none","Note that different type of paper in terms of data etc. Data uses for models are given in Appendix A of published paper. No code, but unclear if relevant. Seems unlikely so put none"
"800",2023-10-25 12:22:10,"Kristoffer","Wild","https://doi.org/10.32942/osf.io/jz964","Michael J","Koontz","United States of America (the)",2012,"Plants, Invertebrates","No","Research Article (new empirical work)","https://github.com/mikoontz/local-structure-wpb-severity","https://github.com/mikoontz/local-structure-wpb-severity",999,"No","https://doi.org/10.1038/s41467-020-20455-y","Nature Communications",2021-01-08,"No",61,"https://github.com/mikoontz/local-structure-wpb-severity","https://github.com/mikoontz/local-structure-wpb-severity",NA,NA
"801",2023-10-25 12:29:19,"Kristoffer","Wild","https://doi.org/10.32942/osf.io/ezgxd","Sil H.J.","van Lieshout","United Kingdom of Great Britain and Northern Ireland (the)",2016,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1098/rsbl.2020.0234","Biology Letters",2020-07-15,"No",14,"https://dx.doi.org/10.5061/dryad.2547d7wmx","https://github.com/DugdaleResearchGroup/Leukocyte",NA,NA
"802",2023-10-25 13:09:29,"April Robin","Martinig","https://doi.org/10.32942/osf.io/47tka","José","Cerca","Norway",2012,"Microorganisms, Invertebrates","No","Methods paper","https://www.ebi.ac.uk/ena/browser/home","none",999,"No","https://doi.org/10.1111/2041-210X.13562","Methods in Ecology and Evolution",2021-01-28,"No",27,"see comments","none","Link to data is only a link to a public repository where dna data is available more broadly. Users would need to search for the data on a case by case basis.","They don't include a link like with the preprint. They instead include ""With the exception of the Stygocapitella dataset, all data used here were downloaded from public repositories. The Euhadra dataset was generated and first analysed by Richards et al., (2017); the Dendrilla antarctica dataset was generated and first analysed by Leiva et al., (2019); and Anthochaera phrygia was generated and first analysed by Crates et al., (2019). The Stygocapitella dataset has been made public in the European Nucleotide Archive (ENA) under the project id PRJEB40223. Specimen-id can be easily cross-matched between the Table S1 of this work, and the name of the ‘Submitted FTP’ in ENA."""
